trader_id,date,time,symbol,side,quantity,price,commission,total_amount
T008,2025-09-23,13:30:00,GS,Sell,50,377.99,20.43,18879.07
T009,2025-04-12,10:26:00,PEP,Buy,25,470.27,11.76,11768.51
T009,2025-04-14,12:22:00,PYPL,Buy,10,293.52,2.94,2938.14
T009,2025-04-15,12:02:00,PYPL,Sell,10,307.21,2.94,3069.16
T009,2025-04-16,11:24:00,MA,Buy,200,321.31,64.26,64326.26
T009,2025-04-16,15:31:00,PEP,Sell,25,485.33,11.76,12121.49
T009,2025-04-18,15:48:00,MA,Sell,200,307.11,64.26,61357.74
T009,2025-04-23,13:28:00,BAC,Buy,50,85.15,4.26,4261.76
T009,2025-04-24,15:35:00,BAC,Sell,50,83.94,4.26,4192.74
T009,2025-05-05,14:14:00,SBUX,Buy,10,390.28,3.9,3906.7
T009,2025-05-08,12:20:00,WMT,Buy,25,53.07,1.33,1328.08
T009,2025-05-08,13:18:00,AMD,Buy,200,193.51,38.7,38740.7
T009,2025-05-09,14:46:00,SBUX,Sell,10,371.44,3.9,3710.5
T009,2025-05-09,15:29:00,WMT,Buy,10,303.07,3.03,3033.73
T009,2025-05-11,10:19:00,AMD,Sell,200,190.27,38.7,38015.3
T009,2025-05-12,15:17:00,WMT,Sell,25,60.68,1.33,1515.67
T009,2025-05-14,13:08:00,WMT,Sell,10,283.95,3.03,2836.47
T009,2025-05-17,13:54:00,V,Buy,100,422.15,42.22,42257.22
T009,2025-05-18,12:42:00,V,Sell,100,430.1,42.22,42967.78
T009,2025-05-19,15:08:00,NKE,Buy,100,218.51,21.85,21872.85
T009,2025-05-23,15:58:00,NKE,Sell,100,215.48,21.85,21526.15
T009,2025-05-24,13:34:00,NVDA,Buy,25,197.65,4.94,4946.19
T009,2025-05-25,14:13:00,NVDA,Sell,25,219.18,4.94,5474.56
T009,2025-06-07,10:21:00,V,Buy,10,465.0,4.65,4654.65
T009,2025-06-08,13:46:00,V,Sell,10,455.14,4.65,4546.75
T009,2025-06-16,09:00:00,ADBE,Buy,200,321.25,64.25,64314.25
T009,2025-06-17,11:39:00,AMD,Buy,25,480.81,12.02,12032.27
T009,2025-06-19,11:29:00,ADBE,Sell,200,319.31,64.25,63797.75
T009,2025-06-19,13:46:00,GS,Buy,10,167.7,1.68,1678.68
T009,2025-06-20,10:25:00,MA,Buy,200,465.4,93.08,93173.08
T009,2025-06-21,09:42:00,GS,Sell,10,171.41,1.68,1712.42
T009,2025-06-21,14:38:00,AMD,Sell,25,509.26,12.02,12719.48
T009,2025-06-23,14:07:00,MA,Sell,200,447.1,93.08,89326.92
T009,2025-07-08,09:43:00,MA,Buy,200,109.85,21.97,21991.97
T009,2025-07-09,10:34:00,MA,Sell,200,102.97,21.97,20572.03
T009,2025-07-18,12:09:00,ADBE,Buy,100,132.75,13.28,13288.28
T009,2025-07-20,15:14:00,ADBE,Sell,100,139.2,13.28,13906.72
T009,2025-07-29,14:16:00,PYPL,Buy,25,56.34,1.41,1409.91
T009,2025-08-01,13:43:00,PYPL,Sell,25,62.81,1.41,1568.84
T009,2025-08-03,14:12:00,NKE,Buy,50,194.53,9.73,9736.23
T009,2025-08-04,14:36:00,NKE,Sell,50,179.37,9.73,8958.77
T009,2025-08-06,09:57:00,BAC,Buy,100,413.91,41.39,41432.39
T009,2025-08-11,12:29:00,BAC,Sell,100,449.82,41.39,44940.61
T009,2025-08-17,12:52:00,AMD,Buy,25,257.28,6.43,6438.43
T009,2025-08-19,14:48:00,AMD,Sell,25,262.78,6.43,6563.07
T009,2025-08-20,13:31:00,PEP,Buy,25,432.98,10.82,10835.32
T009,2025-08-22,15:07:00,PEP,Sell,25,455.91,10.82,11386.93
T009,2025-08-24,12:43:00,MCD,Buy,50,375.48,18.77,18792.77
T009,2025-08-25,14:13:00,MCD,Sell,50,408.84,18.77,20423.23
T009,2025-09-19,12:39:00,NKE,Buy,10,158.3,1.58,1584.58
T009,2025-09-19,13:14:00,CSCO,Buy,50,173.82,8.69,8699.69
T009,2025-09-21,13:13:00,JPM,Buy,25,441.26,11.03,11042.53
T009,2025-09-22,10:59:00,JPM,Sell,25,455.62,11.03,11379.47
T009,2025-09-23,12:35:00,JPM,Buy,10,487.53,4.88,4880.18
T009,2025-09-24,09:28:00,NKE,Sell,10,172.81,1.58,1726.52
T009,2025-09-24,14:58:00,CSCO,Sell,50,159.33,8.69,7957.81
T009,2025-09-27,15:33:00,JPM,Sell,10,453.54,4.88,4530.52
T009,2025-09-29,13:58:00,JPM,Buy,200,410.9,82.18,82262.18
T009,2025-09-30,15:03:00,AMD,Buy,10,231.02,2.31,2312.51
T009,2025-10-01,14:48:00,JPM,Sell,200,393.07,82.18,78531.82
T009,2025-10-02,15:55:00,AMD,Sell,10,258.17,2.31,2579.39
T010,2025-04-07,11:35:00,WMT,Buy,200,310.61,62.12,62184.12
T010,2025-04-16,10:21:00,WMT,Sell,200,322.52,62.12,64441.88
T010,2025-04-22,11:38:00,NKE,Buy,200,479.69,95.94,96033.94
T010,2025-04-23,14:54:00,V,Buy,10,92.08,0.92,921.72
T010,2025-04-25,10:27:00,QCOM,Buy,200,299.63,59.93,59985.93
T010,2025-04-30,09:22:00,QCOM,Sell,200,325.21,59.93,64982.07
T010,2025-05-08,15:40:00,AMD,Buy,10,368.23,3.68,3685.98
T010,2025-05-15,12:03:00,V,Sell,10,101.04,0.92,1009.48
T010,2025-05-18,09:58:00,AMZN,Buy,200,117.0,23.4,23423.4
T010,2025-05-21,11:01:00,NKE,Sell,200,526.19,95.94,105142.06
T010,2025-05-27,15:44:00,PEP,Buy,200,263.98,52.8,52848.8
T010,2025-05-29,12:23:00,AMD,Sell,10,373.3,3.68,3729.32
T010,2025-06-03,14:59:00,PEP,Sell,200,276.03,52.8,55153.2
T010,2025-06-04,13:33:00,TSLA,Buy,100,126.28,12.63,12640.63
T010,2025-06-04,14:38:00,PYPL,Buy,25,228.48,5.71,5717.71
T010,2025-06-08,11:52:00,AMZN,Sell,200,123.6,23.4,24696.6
T010,2025-06-17,12:09:00,TSLA,Sell,100,128.07,12.63,12794.37
T010,2025-06-19,15:18:00,PYPL,Sell,25,242.23,5.71,6050.04
T010,2025-06-26,12:21:00,CSCO,Buy,200,111.26,22.25,22274.25
T010,2025-07-10,15:47:00,NVDA,Buy,10,275.36,2.75,2756.35
T010,2025-07-11,11:23:00,AMZN,Buy,10,52.34,0.52,523.92
T010,2025-07-12,11:07:00,WMT,Buy,200,139.91,27.98,28009.98
T010,2025-07-13,09:19:00,TSLA,Buy,200,158.21,31.64,31673.64
T010,2025-07-13,09:23:00,INTC,Buy,100,304.25,30.43,30455.43
T010,2025-07-13,11:18:00,DIS,Buy,100,485.49,48.55,48597.55
T010,2025-07-16,09:27:00,NVDA,Sell,10,253.9,2.75,2536.25
T010,2025-07-22,14:49:00,WMT,Sell,200,133.23,27.98,26618.02
T010,2025-07-23,10:30:00,CSCO,Sell,200,116.88,22.25,23353.75
T010,2025-07-23,11:26:00,ADBE,Buy,100,402.2,40.22,40260.22
T010,2025-07-25,11:43:00,INTC,Sell,100,297.76,30.43,29745.57
T010,2025-07-27,12:14:00,ORCL,Buy,200,473.51,94.7,94796.7
T010,2025-07-27,15:17:00,AMZN,Sell,10,53.38,0.52,533.28
T010,2025-07-28,12:17:00,DIS,Sell,100,474.6,48.55,47411.45
T010,2025-07-30,14:57:00,TSLA,Sell,200,150.51,31.64,30070.36
T010,2025-08-01,15:53:00,CRM,Buy,25,216.82,5.42,5425.92
T010,2025-08-04,14:40:00,ADBE,Sell,100,433.13,40.22,43272.78
T010,2025-08-16,14:17:00,WFC,Buy,50,57.71,2.89,2888.39
T010,2025-08-17,14:22:00,ADBE,Buy,50,211.84,10.59,10602.59
T010,2025-08-19,14:03:00,BAC,Buy,10,427.58,4.28,4280.08
T010,2025-08-20,13:42:00,MSFT,Buy,25,467.94,11.7,11710.2
T010,2025-08-22,13:42:00,ORCL,Sell,200,501.97,94.7,100299.3
T010,2025-08-24,15:14:00,CRM,Sell,25,241.21,5.42,6024.83
T010,2025-08-26,15:15:00,JPM,Buy,200,344.57,68.91,68982.91
T010,2025-08-31,13:09:00,MSFT,Sell,25,521.32,11.7,13021.3
T010,2025-09-02,13:50:00,CRM,Buy,100,55.55,5.55,5560.55
T010,2025-09-05,09:51:00,ADBE,Sell,50,210.4,10.59,10509.41
T010,2025-09-07,10:29:00,AMZN,Buy,25,187.1,4.68,4682.18
T010,2025-09-08,11:51:00,AMD,Buy,10,86.92,0.87,870.07
T010,2025-09-08,15:52:00,JPM,Sell,200,326.11,68.91,65153.09
T010,2025-09-11,12:51:00,WFC,Sell,50,57.09,2.89,2851.61
T010,2025-09-13,14:59:00,MS,Buy,100,346.68,34.67,34702.67
T010,2025-09-14,09:48:00,BAC,Sell,10,430.11,4.28,4296.82
T010,2025-09-14,14:31:00,QCOM,Buy,25,379.75,9.49,9503.24
T010,2025-09-22,15:39:00,AMZN,Sell,25,175.14,4.68,4373.82
T010,2025-09-23,14:34:00,QCOM,Sell,25,408.54,9.49,10204.01
T010,2025-09-29,10:05:00,JPM,Buy,100,340.21,34.02,34055.02
T010,2025-10-01,09:46:00,CRM,Sell,100,63.09,5.55,6303.45
T010,2025-10-05,13:26:00,MS,Sell,100,349.01,34.67,34866.33
T010,2025-10-05,15:40:00,AMD,Sell,10,89.3,0.87,892.13
T010,2025-10-07,13:58:00,JPM,Sell,100,344.01,34.02,34366.98
T011,2025-04-11,11:14:00,WFC,Buy,50,125.69,6.28,6290.78
T011,2025-04-18,13:22:00,WFC,Buy,50,318.59,15.93,15945.43
T011,2025-04-19,13:06:00,MCD,Buy,200,134.13,26.83,26852.83
T011,2025-04-24,09:53:00,DIS,Buy,25,206.75,5.17,5173.92
T011,2025-05-09,13:40:00,NFLX,Buy,100,218.83,21.88,21904.88
T011,2025-05-26,12:51:00,ADBE,Buy,10,418.53,4.19,4189.49
T011,2025-05-28,09:16:00,MCD,Sell,200,147.85,26.83,29543.17
T011,2025-06-07,15:49:00,WFC,Sell,50,135.35,6.28,6761.22
T011,2025-06-08,10:32:00,DIS,Buy,200,301.1,60.22,60280.22
T011,2025-06-12,11:18:00,WFC,Sell,50,346.64,15.93,17316.07
T011,2025-06-13,14:59:00,PEP,Buy,50,254.61,12.73,12743.23
T011,2025-06-19,10:16:00,MA,Buy,25,371.86,9.3,9305.8
T011,2025-06-20,09:11:00,ORCL,Buy,25,279.87,7.0,7003.75
T011,2025-06-23,10:33:00,DIS,Sell,25,222.26,5.17,5551.33
T011,2025-07-01,14:31:00,ADBE,Sell,10,382.21,4.19,3817.91
T011,2025-07-02,12:23:00,DIS,Sell,200,319.68,60.22,63875.78
T011,2025-07-03,12:38:00,MA,Sell,25,399.56,9.3,9979.7
T011,2025-07-08,13:24:00,ORCL,Sell,25,298.44,7.0,7454.0
T011,2025-07-08,15:05:00,NFLX,Sell,100,232.71,21.88,23249.12
T011,2025-07-14,13:32:00,WMT,Buy,100,294.64,29.46,29493.46
T011,2025-07-16,14:31:00,CSCO,Buy,100,269.91,26.99,27017.99
T011,2025-07-24,13:13:00,CSCO,Buy,10,381.19,3.81,3815.71
T011,2025-07-27,11:22:00,KO,Buy,10,247.58,2.48,2478.28
T011,2025-07-27,15:48:00,CSCO,Sell,100,279.89,26.99,27962.01
T011,2025-07-30,09:55:00,PEP,Sell,50,284.46,12.73,14210.27
T011,2025-08-02,09:28:00,DIS,Buy,100,193.51,19.35,19370.35
T011,2025-08-05,14:34:00,PYPL,Buy,25,299.71,7.49,7500.24
T011,2025-08-06,13:40:00,CRM,Buy,200,224.89,44.98,45022.98
T011,2025-08-11,09:36:00,AMZN,Buy,50,398.8,19.94,19959.94
T011,2025-08-12,14:52:00,AMZN,Buy,25,483.25,12.08,12093.33
T011,2025-08-16,14:57:00,WMT,Sell,100,330.82,29.46,33052.54
T011,2025-08-18,11:55:00,CSCO,Sell,10,438.33,3.81,4379.49
T011,2025-08-23,10:20:00,PYPL,Sell,25,337.8,7.49,8437.51
T011,2025-08-23,11:22:00,CRM,Sell,200,253.59,44.98,50673.02
T011,2025-08-24,12:29:00,AMD,Buy,100,333.39,33.34,33372.34
T011,2025-08-25,11:55:00,AMZN,Sell,25,531.63,12.08,13278.67
T011,2025-08-25,14:43:00,V,Buy,100,485.07,48.51,48555.51
T011,2025-08-31,14:22:00,KO,Buy,200,334.75,66.95,67016.95
T011,2025-09-02,14:58:00,GOOGL,Buy,10,396.03,3.96,3964.26
T011,2025-09-07,10:28:00,GS,Buy,100,224.98,22.5,22520.5
T011,2025-09-08,09:55:00,ORCL,Buy,10,268.07,2.68,2683.38
T011,2025-09-08,10:52:00,MA,Buy,50,463.41,23.17,23193.67
T011,2025-09-13,13:52:00,AMZN,Sell,50,387.59,19.94,19359.56
T011,2025-09-15,09:43:00,MCD,Buy,25,468.47,11.71,11723.46
T011,2025-09-18,15:13:00,KO,Sell,200,375.91,66.95,75115.05
T011,2025-09-23,13:44:00,BAC,Buy,25,205.24,5.13,5136.13
T011,2025-09-24,15:15:00,KO,Sell,10,227.76,2.48,2275.12
T011,2025-09-26,09:01:00,DIS,Sell,100,218.3,19.35,21810.65
T011,2025-09-29,15:08:00,AMD,Buy,25,370.13,9.25,9262.5
T011,2025-09-30,11:48:00,GS,Sell,100,249.06,22.5,24883.5
T011,2025-10-04,10:41:00,GOOGL,Sell,10,433.19,3.96,4327.94
T011,2025-10-09,11:26:00,BAC,Sell,25,233.66,5.13,5836.37
T011,2025-10-12,13:32:00,ORCL,Sell,10,294.8,2.68,2945.32
T011,2025-10-15,12:25:00,AMD,Sell,100,336.47,33.34,33613.66
T011,2025-10-24,12:06:00,V,Sell,100,488.24,48.51,48775.49
T011,2025-10-28,10:35:00,MCD,Sell,25,481.69,11.71,12030.54
T011,2025-10-31,10:20:00,MA,Sell,50,473.65,23.17,23659.33
T011,2025-11-26,15:43:00,AMD,Sell,25,346.93,9.25,8664.0
T012,2025-04-06,11:59:00,CRM,Buy,25,224.08,5.6,5607.6
T012,2025-04-09,15:54:00,MA,Buy,50,142.45,7.12,7129.62
T012,2025-04-10,11:34:00,CRM,Sell,25,216.21,5.6,5399.65
T012,2025-04-11,14:25:00,MA,Sell,50,149.27,7.12,7456.38
T012,2025-04-14,12:23:00,INTC,Buy,25,130.53,3.26,3266.51
T012,2025-04-15,09:06:00,V,Buy,100,57.33,5.73,5738.73
T012,2025-04-15,13:51:00,INTC,Sell,25,128.81,3.26,3216.99
T012,2025-04-16,15:57:00,MCD,Buy,25,272.7,6.82,6824.32
T012,2025-04-17,12:29:00,V,Sell,100,51.6,5.73,5154.27
T012,2025-04-20,14:38:00,MCD,Sell,25,276.87,6.82,6914.93
T012,2025-04-24,11:05:00,BAC,Buy,25,488.44,12.21,12223.21
T012,2025-04-24,11:42:00,PEP,Buy,25,73.3,1.83,1834.33
T012,2025-04-26,12:41:00,PEP,Sell,25,74.64,1.83,1864.17
T012,2025-04-27,09:13:00,JPM,Buy,10,109.71,1.1,1098.2
T012,2025-04-27,12:37:00,BAC,Sell,25,535.81,12.21,13383.04
T012,2025-04-29,13:43:00,DIS,Buy,10,152.78,1.53,1529.33
T012,2025-04-30,15:55:00,DIS,Sell,10,153.82,1.53,1536.67
T012,2025-05-01,09:00:00,JPM,Sell,10,121.32,1.1,1212.1
T012,2025-05-03,13:43:00,PEP,Buy,10,130.7,1.31,1308.31
T012,2025-05-03,15:27:00,PYPL,Buy,25,264.97,6.62,6630.87
T012,2025-05-04,12:04:00,PEP,Sell,10,128.52,1.31,1283.89
T012,2025-05-04,14:51:00,PYPL,Sell,25,270.23,6.62,6749.13
T012,2025-05-08,10:17:00,V,Buy,10,161.68,1.62,1618.42
T012,2025-05-13,11:49:00,V,Sell,10,184.56,1.62,1843.98
T012,2025-05-28,09:57:00,AMZN,Buy,25,388.6,9.71,9724.71
T012,2025-06-01,11:27:00,AMZN,Sell,25,408.26,9.71,10196.79
T012,2025-06-04,10:00:00,WMT,Buy,100,60.76,6.08,6082.08
T012,2025-06-05,11:00:00,WMT,Sell,100,67.75,6.08,6768.92
T012,2025-06-10,14:56:00,AMZN,Buy,10,200.75,2.01,2009.51
T012,2025-06-14,15:54:00,ADBE,Buy,50,88.87,4.44,4447.94
T012,2025-06-15,09:16:00,AMZN,Sell,10,222.49,2.01,2222.89
T012,2025-06-15,14:45:00,BAC,Buy,100,240.61,24.06,24085.06
T012,2025-06-17,10:18:00,ADBE,Sell,50,96.58,4.44,4824.56
T012,2025-06-19,14:39:00,AMD,Buy,100,215.72,21.57,21593.57
T012,2025-06-20,13:39:00,BAC,Sell,100,247.14,24.06,24689.94
T012,2025-06-21,14:57:00,AMD,Sell,100,205.35,21.57,20513.43
T012,2025-06-22,11:56:00,ADBE,Buy,25,222.22,5.56,5561.06
T012,2025-06-24,14:43:00,ADBE,Sell,25,203.01,5.56,5069.69
T012,2025-06-24,15:18:00,CRM,Buy,200,310.07,62.01,62076.01
T012,2025-06-28,15:21:00,CRM,Sell,200,351.82,62.01,70301.99
T012,2025-07-21,10:44:00,WMT,Buy,25,446.97,11.17,11185.42
T012,2025-07-23,09:29:00,MS,Buy,200,74.76,14.95,14966.95
T012,2025-07-24,09:41:00,WMT,Sell,25,472.56,11.17,11802.83
T012,2025-07-25,09:00:00,MS,Sell,200,72.31,14.95,14447.05
T012,2025-08-01,15:04:00,AAPL,Buy,200,80.39,16.08,16094.08
T012,2025-08-02,09:50:00,AAPL,Sell,200,85.43,16.08,17069.92
T012,2025-08-16,13:00:00,MS,Buy,25,248.04,6.2,6207.2
T012,2025-08-18,12:39:00,MS,Sell,25,239.41,6.2,5979.05
T012,2025-08-28,14:04:00,JPM,Buy,100,279.85,27.99,28012.99
T012,2025-09-02,10:23:00,JPM,Sell,100,287.63,27.99,28735.01
T012,2025-09-12,14:44:00,ORCL,Buy,10,408.06,4.08,4084.68
T012,2025-09-16,14:41:00,GOOGL,Buy,50,364.4,18.22,18238.22
T012,2025-09-16,15:13:00,ORCL,Sell,10,439.37,4.08,4389.62
T012,2025-09-17,12:14:00,CRM,Buy,25,237.32,5.93,5938.93
T012,2025-09-18,09:15:00,GOOGL,Sell,50,330.94,18.22,16528.78
T012,2025-09-20,15:04:00,CRM,Sell,25,226.47,5.93,5655.82
T012,2025-09-29,09:10:00,JPM,Buy,50,285.35,14.27,14281.77
T012,2025-10-02,10:23:00,JPM,Sell,50,260.26,14.27,12998.73
T013,2025-04-12,09:03:00,AMD,Buy,200,148.46,29.69,29721.69
T013,2025-04-15,10:59:00,GS,Buy,100,419.76,41.98,42017.98
T013,2025-04-22,11:58:00,AMD,Sell,200,162.42,29.69,32454.31
T013,2025-04-26,12:43:00,GS,Sell,100,447.83,41.98,44741.02
T013,2025-04-29,10:33:00,AMD,Buy,100,271.41,27.14,27168.14
T013,2025-05-06,11:45:00,TSLA,Buy,50,76.8,3.84,3843.84
T013,2025-05-07,10:46:00,CSCO,Buy,100,342.13,34.21,34247.21
T013,2025-05-17,10:15:00,GS,Buy,50,412.79,20.64,20660.14
T013,2025-05-18,14:17:00,AMD,Sell,100,276.43,27.14,27615.86
T013,2025-05-26,12:19:00,QCOM,Buy,50,433.62,21.68,21702.68
T013,2025-06-01,15:33:00,CSCO,Buy,50,256.31,12.82,12828.32
T013,2025-06-03,11:34:00,SBUX,Buy,10,393.82,3.94,3942.14
T013,2025-06-13,09:51:00,JPM,Buy,200,210.84,42.17,42210.17
T013,2025-06-18,11:52:00,TSLA,Buy,10,478.44,4.78,4789.18
T013,2025-06-21,14:56:00,CSCO,Sell,100,389.92,34.21,38957.79
T013,2025-06-30,10:49:00,TSLA,Sell,50,78.42,3.84,3917.16
T013,2025-07-02,10:58:00,TSLA,Buy,50,175.93,8.8,8805.3
T013,2025-07-03,09:45:00,GS,Sell,50,398.98,20.64,19928.36
T013,2025-07-07,10:06:00,JPM,Sell,200,219.47,42.17,43851.83
T013,2025-07-12,09:37:00,GS,Buy,10,245.74,2.46,2459.86
T013,2025-07-12,14:53:00,DIS,Buy,50,193.13,9.66,9666.16
T013,2025-07-14,11:43:00,V,Buy,10,312.05,3.12,3123.62
T013,2025-07-14,13:39:00,TSLA,Sell,50,168.65,8.8,8423.7
T013,2025-07-18,09:32:00,CSCO,Sell,50,233.93,12.82,11683.68
T013,2025-07-18,11:52:00,QCOM,Sell,50,480.1,21.68,23983.32
T013,2025-07-19,15:51:00,SBUX,Sell,10,368.97,3.94,3685.76
T013,2025-07-26,10:08:00,DIS,Sell,50,215.94,9.66,10787.34
T013,2025-07-28,09:04:00,V,Sell,10,322.56,3.12,3222.48
T013,2025-07-30,09:51:00,MCD,Buy,25,104.65,2.62,2618.87
T013,2025-08-02,14:35:00,TSLA,Sell,10,441.95,4.78,4414.72
T013,2025-08-05,11:58:00,GS,Buy,200,194.72,38.94,38982.94
T013,2025-08-06,11:16:00,GS,Sell,10,241.03,2.46,2407.84
T013,2025-08-15,10:40:00,MCD,Buy,200,407.68,81.54,81617.54
T013,2025-08-15,15:23:00,GOOGL,Buy,50,367.04,18.35,18370.35
T013,2025-08-16,11:38:00,GS,Sell,200,201.88,38.94,40337.06
T013,2025-08-26,13:09:00,GS,Buy,25,426.51,10.66,10673.41
T013,2025-08-30,09:09:00,AMZN,Buy,25,252.31,6.31,6314.06
T013,2025-09-04,09:13:00,SBUX,Buy,50,116.75,5.84,5843.34
T013,2025-09-15,11:31:00,CSCO,Buy,200,265.56,53.11,53165.11
T013,2025-09-15,12:51:00,NVDA,Buy,10,457.29,4.57,4577.47
T013,2025-09-16,13:22:00,AMZN,Sell,25,288.86,6.31,7215.19
T013,2025-09-27,10:08:00,MCD,Sell,25,108.18,2.62,2701.88
T013,2025-10-01,09:21:00,GOOGL,Sell,50,340.86,18.35,17024.65
T013,2025-10-06,12:32:00,SBUX,Sell,50,105.62,5.84,5275.16
T013,2025-10-06,13:19:00,GS,Sell,25,390.97,10.66,9763.59
T013,2025-10-14,14:22:00,MCD,Sell,200,385.49,81.54,77016.46
T013,2025-10-16,09:02:00,NVDA,Sell,10,452.5,4.57,4520.43
T013,2025-10-19,10:26:00,CSCO,Sell,200,274.57,53.11,54860.89
T014,2025-04-21,15:54:00,MSFT,Buy,50,59.04,2.95,2954.95
T014,2025-04-30,14:00:00,MSFT,Buy,100,247.2,24.72,24744.72
T014,2025-05-07,09:21:00,MSFT,Sell,50,60.79,2.95,3036.55
T014,2025-05-20,12:02:00,NFLX,Buy,100,259.28,25.93,25953.93
T014,2025-05-20,12:31:00,MSFT,Sell,100,280.04,24.72,27979.28
T014,2025-05-21,12:44:00,WFC,Buy,200,169.37,33.87,33907.87
T014,2025-06-15,09:03:00,WFC,Sell,200,179.87,33.87,35940.13
T014,2025-06-15,15:34:00,PEP,Buy,50,445.05,22.25,22274.75
T014,2025-06-16,13:03:00,NFLX,Sell,100,266.26,25.93,26600.07
T014,2025-07-01,13:24:00,AMZN,Buy,100,404.93,40.49,40533.49
T014,2025-07-08,10:46:00,GOOGL,Buy,200,473.83,94.77,94860.77
T014,2025-07-11,15:33:00,CSCO,Buy,200,359.18,71.84,71907.84
T014,2025-07-13,12:31:00,PEP,Buy,50,91.01,4.55,4555.05
T014,2025-07-13,15:45:00,MSFT,Buy,200,307.05,61.41,61471.41
T014,2025-07-19,09:26:00,NVDA,Buy,25,304.97,7.62,7631.87
T014,2025-07-26,10:10:00,META,Buy,25,106.78,2.67,2672.17
T014,2025-08-03,10:06:00,AAPL,Buy,25,126.87,3.17,3174.92
T014,2025-08-03,11:56:00,PEP,Sell,50,96.5,4.55,4820.45
T014,2025-08-04,09:36:00,NVDA,Sell,25,340.97,7.62,8516.63
T014,2025-08-05,12:36:00,PEP,Sell,50,486.57,22.25,24306.25
T014,2025-08-08,10:21:00,DIS,Buy,10,157.1,1.57,1572.57
T014,2025-08-08,13:39:00,GOOGL,Sell,200,466.65,94.77,93235.23
T014,2025-08-18,12:54:00,AAPL,Sell,25,129.63,3.17,3237.58
T014,2025-08-21,15:31:00,NVDA,Buy,10,212.37,2.12,2125.82
T014,2025-08-22,11:54:00,NFLX,Buy,200,256.17,51.23,51285.23
T014,2025-08-26,10:30:00,CSCO,Sell,200,333.46,71.84,66620.16
T014,2025-08-28,14:14:00,AMZN,Sell,100,416.51,40.49,41610.51
T014,2025-08-28,14:39:00,MSFT,Sell,200,315.15,61.41,62968.59
T014,2025-08-28,14:56:00,DIS,Sell,10,155.76,1.57,1556.03
T014,2025-09-10,10:53:00,MS,Buy,50,193.89,9.69,9704.19
T014,2025-09-17,12:12:00,META,Sell,25,122.75,2.67,3066.08
T014,2025-09-18,15:42:00,NVDA,Sell,10,232.68,2.12,2324.68
T014,2025-09-20,13:52:00,TSLA,Buy,100,188.07,18.81,18825.81
T014,2025-09-21,14:46:00,PEP,Buy,50,250.98,12.55,12561.55
T014,2025-09-24,09:24:00,MS,Sell,50,210.5,9.69,10515.31
T014,2025-09-28,14:06:00,GOOGL,Buy,50,413.68,20.68,20704.68
T014,2025-09-29,13:25:00,KO,Buy,200,64.57,12.91,12926.91
T014,2025-09-30,09:27:00,V,Buy,25,323.29,8.08,8090.33
T014,2025-10-08,10:46:00,TSLA,Sell,100,189.06,18.81,18887.19
T014,2025-10-13,09:21:00,V,Sell,25,334.54,8.08,8355.42
T014,2025-10-16,14:04:00,PEP,Sell,50,264.99,12.55,13236.95
T014,2025-10-21,14:39:00,NFLX,Sell,200,244.85,51.23,48918.77
T014,2025-11-17,10:40:00,KO,Sell,200,70.19,12.91,14025.09
T014,2025-11-25,13:14:00,GOOGL,Sell,50,448.96,20.68,22427.32
T015,2025-04-19,11:17:00,V,Buy,50,437.67,21.88,21905.38
T015,2025-05-06,14:11:00,MS,Buy,10,150.7,1.51,1508.51
T015,2025-05-08,14:01:00,V,Buy,100,498.86,49.89,49935.89
T015,2025-05-23,11:23:00,SBUX,Buy,100,277.31,27.73,27758.73
T015,2025-05-30,14:13:00,NFLX,Buy,100,280.98,28.1,28126.1
T015,2025-06-04,14:45:00,MS,Sell,10,144.83,1.51,1446.79
T015,2025-06-08,14:51:00,WFC,Buy,25,476.12,11.9,11914.9
T015,2025-06-09,14:01:00,SBUX,Sell,100,255.95,27.73,25567.27
T015,2025-06-13,12:24:00,V,Sell,100,554.65,49.89,55415.11
T015,2025-06-13,14:19:00,V,Sell,50,451.81,21.88,22568.62
T015,2025-06-18,12:03:00,KO,Buy,25,111.81,2.8,2798.05
T015,2025-06-20,12:50:00,PEP,Buy,50,217.26,10.86,10873.86
T015,2025-07-07,15:03:00,BAC,Buy,25,79.53,1.99,1990.24
T015,2025-07-15,10:39:00,MS,Buy,100,67.45,6.75,6751.75
T015,2025-07-18,13:41:00,GOOGL,Buy,25,248.77,6.22,6225.47
T015,2025-07-20,12:54:00,ORCL,Buy,100,163.4,16.34,16356.34
T015,2025-07-24,13:57:00,KO,Sell,25,127.07,2.8,3173.95
T015,2025-07-28,14:00:00,NFLX,Sell,100,265.54,28.1,26525.9
T015,2025-07-29,09:14:00,WFC,Sell,25,444.58,11.9,11102.6
T015,2025-07-29,10:20:00,KO,Buy,25,400.52,10.01,10023.01
T015,2025-07-29,15:07:00,PEP,Sell,50,205.25,10.86,10251.64
T015,2025-08-02,11:57:00,ORCL,Buy,10,202.04,2.02,2022.42
T015,2025-08-06,13:28:00,TSLA,Buy,100,314.1,31.41,31441.41
T015,2025-08-11,10:49:00,BAC,Sell,25,78.01,1.99,1948.26
T015,2025-08-13,15:15:00,PEP,Buy,10,412.44,4.12,4128.52
T015,2025-08-15,14:15:00,MS,Sell,100,61.02,6.75,6095.25
T015,2025-08-23,14:31:00,GOOGL,Sell,25,241.84,6.22,6039.78
